customer_id,age,tenure_months,contract_type,internet_service,tech_support,online_security,streaming_service,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,satisfaction_score,avg_monthly_usage_gb,churn
CUST-004658,46,52,One year,No internet service,No,No,Yes,Yes,Bank transfer,35.78,1887.22,2,4,1.1,No
CUST-004659,36,6,Month-to-month,DSL,No,Yes,No,Yes,Electronic check,55.56,345.84,0,5,244.0,No
CUST-004660,31,72,One year,DSL,No,Yes,No,No,Bank transfer,59.72,4274.75,1,3,151.9,No
CUST-004661,21,14,One year,No internet service,No,Yes,No,Yes,Electronic check,21.89,343.26,0,4,4.2,No
CUST-004662,40,25,Month-to-month,Fiber optic,No,Yes,Yes,No,Mailed check,77.34,1914.28,0,3,224.6,No
CUST-004663,54,40,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Mailed check,77.39,3095.28,2,3,410.5,No
CUST-004664,35,29,Two year,Fiber optic,Yes,No,Yes,No,Bank transfer,100.22,2957.42,2,3,263.9,No
CUST-004665,83,2,Month-to-month,Fiber optic,No,No,Yes,No,Credit card,83.75,177.29,3,3,211.3,Yes
CUST-004666,58,18,Month-to-month,No internet service,No,No,Yes,Yes,Mailed check,29.25,510.05,0,4,4.2,No
CUST-004667,65,68,One year,No internet service,No,No,No,Yes,Bank transfer,18.26,1248.42,0,4,5.5,No
CUST-004668,57,67,Month-to-month,Fiber optic,No,Yes,No,No,Bank transfer,70.92,4762.09,1,4,386.0,No
CUST-004669,73,27,One year,DSL,No,No,Yes,No,Electronic check,58.36,1579.74,1,5,171.9,No
CUST-004670,33,14,Month-to-month,No internet service,No,Yes,No,No,Bank transfer,29.21,398.8,0,5,6.0,No
CUST-004671,18,19,Month-to-month,Fiber optic,No,Yes,No,Yes,Credit card,74.41,1388.19,3,3,449.6,Yes
CUST-004672,38,7,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Bank transfer,96.98,655.57,0,3,164.2,No
CUST-004673,53,6,Two year,No internet service,No,Yes,No,No,Mailed check,36.01,200.47,2,2,6.0,No
CUST-004674,47,38,One year,DSL,No,No,No,Yes,Bank transfer,44.33,1710.44,1,3,165.8,No
CUST-004675,49,7,Two year,Fiber optic,No,No,No,Yes,Credit card,63.93,423.13,0,3,352.6,No
CUST-004676,65,22,Month-to-month,DSL,No,No,No,Yes,Electronic check,43.18,953.07,1,3,101.1,No
CUST-004677,51,72,One year,Fiber optic,No,No,No,Yes,Electronic check,63.62,4608.61,0,3,150.5,No
CUST-004678,57,24,Month-to-month,DSL,No,No,Yes,No,Bank transfer,58.84,1425.18,1,4,133.8,No
CUST-004679,31,27,One year,DSL,Yes,No,No,Yes,Electronic check,56.18,1545.29,0,4,149.0,No
CUST-004680,29,22,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Credit card,93.63,2048.13,0,4,398.0,No
CUST-004681,69,62,One year,No internet service,No,No,Yes,No,Electronic check,28.46,1777.08,0,4,4.1,No
CUST-004682,47,23,Month-to-month,DSL,No,No,No,Yes,Electronic check,46.79,1099.19,1,3,72.2,No
CUST-004683,36,5,Month-to-month,DSL,No,No,Yes,No,Credit card,52.8,282.82,0,4,182.7,Yes
CUST-004684,36,18,One year,DSL,No,No,No,No,Electronic check,47.02,864.16,0,2,191.8,No
CUST-004685,35,7,Month-to-month,DSL,Yes,Yes,No,No,Mailed check,72.36,482.63,0,4,245.3,No
CUST-004686,34,18,Month-to-month,Fiber optic,No,No,Yes,Yes,Mailed check,76.32,1387.1,1,3,248.8,No
CUST-004687,26,5,Two year,Fiber optic,No,No,No,Yes,Credit card,77.26,396.06,1,1,309.1,No
CUST-004688,22,22,Month-to-month,DSL,Yes,No,Yes,Yes,Electronic check,60.82,1335.03,0,4,203.9,No
CUST-004689,42,10,One year,DSL,No,Yes,No,Yes,Bank transfer,48.7,474.9,3,3,193.3,Yes
CUST-004690,36,30,Two year,Fiber optic,Yes,Yes,Yes,Yes,Credit card,89.29,2687.71,1,5,425.9,No
CUST-004691,62,16,One year,No internet service,Yes,Yes,Yes,Yes,Bank transfer,46.87,730.17,0,4,5.4,No
CUST-004692,49,6,Month-to-month,No internet service,No,No,No,Yes,Electronic check,19.23,106.75,2,2,7.1,Yes
CUST-004693,49,12,One year,Fiber optic,No,No,No,Yes,Electronic check,68.82,844.68,0,5,293.1,No
CUST-004694,34,23,Month-to-month,Fiber optic,No,No,Yes,Yes,Bank transfer,63.26,1475.82,1,2,536.4,No
CUST-004695,43,7,Month-to-month,DSL,No,No,Yes,Yes,Electronic check,52.1,374.34,1,4,177.7,No
CUST-004696,50,2,One year,Fiber optic,No,Yes,No,No,Mailed check,80.47,151.74,0,5,179.2,No
CUST-004697,56,43,Two year,No internet service,No,No,Yes,No,Bank transfer,24.96,1051.05,0,2,3.1,No
CUST-004698,44,7,Month-to-month,DSL,Yes,No,No,No,Bank transfer,51.22,342.95,1,5,146.2,No
CUST-004699,61,20,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Bank transfer,94.06,1906.91,0,4,506.8,Yes
CUST-004700,45,11,One year,DSL,No,No,Yes,Yes,Bank transfer,56.77,628.36,0,4,171.6,No
CUST-004701,57,7,Month-to-month,Fiber optic,No,No,Yes,No,Electronic check,72.75,507.21,0,5,197.9,Yes
CUST-004702,38,46,One year,DSL,No,No,Yes,Yes,Mailed check,59.23,2727.85,0,4,110.0,No
CUST-004703,18,72,Month-to-month,Fiber optic,No,No,No,Yes,Credit card,69.18,4994.65,0,2,347.1,No
CUST-004704,49,6,Month-to-month,No internet service,No,Yes,No,No,Credit card,23.02,117.59,2,1,1.6,Yes
CUST-004705,56,26,One year,DSL,Yes,No,Yes,No,Electronic check,67.04,1733.31,1,2,161.9,No
CUST-004706,54,16,Two year,No internet service,No,No,Yes,Yes,Electronic check,36.3,593.72,0,3,4.4,No
CUST-004707,51,56,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Bank transfer,88.4,4955.2,0,2,269.9,Yes
CUST-004708,40,20,Two year,Fiber optic,No,No,No,No,Mailed check,66.85,1359.12,0,3,405.9,No
CUST-004709,33,3,Month-to-month,No internet service,No,No,No,Yes,Mailed check,28.55,100.72,0,1,6.0,No
CUST-004710,53,55,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Electronic check,83.24,4562.76,2,2,402.7,Yes
CUST-004711,51,72,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Mailed check,74.08,5267.01,0,4,441.1,No
CUST-004712,37,24,Month-to-month,No internet service,Yes,Yes,No,Yes,Electronic check,32.91,793.93,0,4,10.5,No
CUST-004713,62,4,One year,DSL,Yes,Yes,No,Yes,Electronic check,65.06,239.33,1,3,103.2,No
CUST-004714,32,53,Month-to-month,No internet service,No,No,No,Yes,Mailed check,18.0,964.15,0,4,4.2,No
CUST-004715,36,12,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Credit card,71.79,893.29,1,1,332.3,Yes
CUST-004716,70,7,Month-to-month,DSL,No,No,Yes,No,Credit card,59.3,394.51,1,4,97.9,No
CUST-004717,58,26,Two year,DSL,No,No,No,No,Electronic check,42.78,1125.21,0,5,130.3,No
CUST-004718,40,72,Two year,DSL,Yes,Yes,Yes,Yes,Electronic check,82.24,5938.68,1,4,150.2,No
CUST-004719,49,37,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Electronic check,86.33,3201.12,0,3,332.3,Yes
CUST-004720,47,35,Month-to-month,No internet service,Yes,Yes,No,No,Credit card,40.19,1413.21,0,1,7.6,No
CUST-004721,18,3,Two year,Fiber optic,No,No,No,No,Electronic check,62.55,146.12,0,5,384.8,No
CUST-004722,31,39,Month-to-month,DSL,Yes,Yes,No,No,Credit card,61.97,2418.14,0,5,150.4,No
CUST-004723,44,30,Two year,No internet service,Yes,Yes,No,No,Bank transfer,35.86,1075.63,0,4,2.5,No
CUST-004724,40,19,One year,DSL,Yes,No,Yes,No,Credit card,71.9,1387.09,0,5,116.3,No
CUST-004725,49,18,Two year,Fiber optic,No,No,No,Yes,Electronic check,65.96,1206.48,2,3,406.9,No
CUST-004726,62,1,Month-to-month,DSL,No,No,No,Yes,Bank transfer,42.38,32.17,1,4,156.4,No
CUST-004727,40,2,Month-to-month,DSL,Yes,No,Yes,Yes,Electronic check,70.19,102.38,0,4,120.4,No
CUST-004728,29,25,Month-to-month,Fiber optic,No,No,Yes,Yes,Bank transfer,73.43,1803.83,0,3,320.3,No
CUST-004729,50,60,Month-to-month,Fiber optic,No,Yes,No,Yes,Bank transfer,66.91,4042.77,1,3,407.8,Yes
CUST-004730,40,28,Month-to-month,DSL,Yes,No,Yes,Yes,Credit card,64.78,1812.29,2,4,84.0,No
CUST-004731,43,21,Two year,DSL,No,No,No,Yes,Bank transfer,43.37,881.84,0,5,127.6,No
CUST-004732,41,5,Month-to-month,No internet service,No,No,Yes,Yes,Credit card,32.08,133.95,0,5,12.3,No
CUST-004733,79,27,Month-to-month,Fiber optic,No,No,No,No,Mailed check,61.66,1669.44,0,4,305.0,No
CUST-004734,18,0,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,78.6,81.02,0,4,269.6,Yes
CUST-004735,39,52,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,70.53,3700.68,0,4,350.9,No
CUST-004736,45,18,Month-to-month,No internet service,No,No,Yes,Yes,Electronic check,36.15,649.1,4,1,2.7,Yes
CUST-004737,33,12,Month-to-month,No internet service,Yes,Yes,Yes,Yes,Electronic check,49.66,603.64,1,3,7.7,Yes
CUST-004738,58,37,One year,No internet service,No,No,No,Yes,Electronic check,18.0,665.16,0,3,10.3,No
CUST-004739,57,11,Two year,DSL,Yes,Yes,Yes,Yes,Electronic check,71.58,803.76,0,2,83.5,No
CUST-004740,44,38,Month-to-month,Fiber optic,No,No,No,No,Electronic check,69.29,2668.22,2,4,101.6,Yes
CUST-004741,41,14,One year,DSL,No,No,No,No,Electronic check,51.7,742.69,0,4,124.4,No
CUST-004742,43,63,Month-to-month,Fiber optic,No,Yes,No,Yes,Bank transfer,69.98,4448.16,1,1,238.5,No
CUST-004743,43,16,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Mailed check,91.52,1475.14,2,4,296.6,No
CUST-004744,44,8,Two year,Fiber optic,No,Yes,Yes,Yes,Credit card,84.54,644.6,0,5,205.6,No
CUST-004745,42,22,Two year,Fiber optic,Yes,Yes,No,No,Mailed check,66.09,1437.5,2,3,287.6,No
CUST-004746,49,22,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,64.5,1435.42,2,2,481.7,Yes
CUST-004747,56,54,Month-to-month,No internet service,No,No,Yes,No,Credit card,27.8,1496.37,0,2,2.6,No
CUST-004748,27,8,Month-to-month,DSL,Yes,No,No,Yes,Credit card,49.94,399.56,0,3,151.3,No
CUST-004749,29,43,Month-to-month,DSL,No,No,No,Yes,Mailed check,50.26,2144.98,0,3,81.6,No
CUST-004750,19,15,One year,Fiber optic,No,No,No,No,Electronic check,66.49,1026.24,1,2,127.9,Yes
CUST-004751,58,27,Month-to-month,DSL,No,Yes,No,Yes,Credit card,48.41,1337.7,0,5,183.0,No
CUST-004752,49,38,Two year,Fiber optic,Yes,No,No,No,Credit card,69.62,2640.98,0,4,368.6,No
CUST-004753,53,4,One year,Fiber optic,Yes,No,Yes,Yes,Credit card,87.19,344.38,1,3,265.7,No
CUST-004754,24,11,Month-to-month,Fiber optic,Yes,No,Yes,No,Mailed check,84.08,950.39,0,5,480.8,No
CUST-004755,72,12,Two year,Fiber optic,No,No,No,No,Electronic check,68.48,842.68,0,4,234.5,Yes
CUST-004756,36,3,One year,No internet service,Yes,Yes,No,Yes,Mailed check,29.87,56.99,2,3,6.7,No
CUST-004757,48,8,Month-to-month,No internet service,Yes,No,No,Yes,Bank transfer,26.1,222.39,1,4,2.6,No
CUST-004758,58,4,Month-to-month,Fiber optic,No,No,No,No,Electronic check,59.4,247.52,1,3,304.2,Yes
CUST-004759,30,44,Two year,DSL,No,Yes,Yes,Yes,Electronic check,60.23,2653.85,0,3,140.5,No
CUST-004760,37,20,Two year,Fiber optic,Yes,No,No,Yes,Credit card,83.89,1660.25,1,4,387.6,No
CUST-004761,48,11,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,73.32,789.4,0,5,259.6,No
CUST-004762,85,65,One year,DSL,Yes,Yes,No,No,Electronic check,56.63,3618.98,2,3,111.8,No
CUST-004763,50,5,Two year,DSL,No,No,No,Yes,Bank transfer,40.88,191.27,0,4,123.4,No
CUST-004764,69,9,Two year,DSL,No,No,No,Yes,Credit card,44.08,357.31,3,2,148.6,No
CUST-004765,63,46,Month-to-month,Fiber optic,No,Yes,No,No,Credit card,70.64,3238.62,1,4,443.1,No
CUST-004766,51,2,Month-to-month,DSL,No,Yes,Yes,No,Electronic check,69.09,146.22,1,5,164.8,Yes
CUST-004767,30,44,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,70.97,3099.33,0,3,232.0,No
CUST-004768,61,8,Month-to-month,Fiber optic,No,No,Yes,Yes,Credit card,77.57,647.2,1,3,239.0,No
CUST-004769,23,7,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,63.63,484.53,1,3,218.8,Yes
CUST-004770,69,8,One year,Fiber optic,Yes,No,Yes,No,Electronic check,80.68,650.18,0,4,411.2,No
CUST-004771,48,6,Month-to-month,Fiber optic,No,No,No,Yes,Bank transfer,70.43,434.75,2,3,251.7,Yes
CUST-004772,18,10,One year,Fiber optic,No,No,Yes,Yes,Mailed check,72.72,694.83,0,3,427.3,No
CUST-004773,40,20,Month-to-month,DSL,No,Yes,Yes,Yes,Mailed check,66.84,1340.47,0,4,126.0,No
CUST-004774,55,9,One year,Fiber optic,Yes,No,No,Yes,Mailed check,68.37,587.23,0,3,304.6,No
CUST-004775,41,42,Month-to-month,Fiber optic,No,Yes,No,Yes,Electronic check,70.14,2911.4,1,4,184.8,No
CUST-004776,56,7,Two year,No internet service,No,No,Yes,Yes,Credit card,40.57,258.67,1,3,8.3,No
CUST-004777,32,12,Month-to-month,No internet service,No,Yes,No,Yes,Mailed check,29.73,353.67,0,4,1.8,No
CUST-004778,25,1,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Electronic check,69.24,68.43,0,4,319.6,No
CUST-004779,44,26,Two year,Fiber optic,No,No,No,No,Mailed check,81.11,2107.4,4,1,454.9,No
CUST-004780,45,17,One year,Fiber optic,No,Yes,No,No,Bank transfer,65.81,1095.49,0,3,100.7,No
CUST-004781,40,31,Month-to-month,No internet service,Yes,No,Yes,No,Bank transfer,49.33,1531.35,2,2,3.6,No
CUST-004782,63,3,Month-to-month,Fiber optic,No,No,Yes,Yes,Credit card,74.77,210.4,1,2,260.8,No
CUST-004783,32,2,One year,Fiber optic,No,No,Yes,No,Credit card,70.86,144.29,0,3,277.4,No
CUST-004784,50,35,Two year,DSL,Yes,Yes,No,Yes,Bank transfer,56.74,1981.18,0,4,172.4,No
CUST-004785,46,10,Month-to-month,DSL,No,Yes,Yes,No,Bank transfer,59.73,561.25,1,2,201.0,Yes
CUST-004786,22,60,Two year,Fiber optic,Yes,No,Yes,No,Bank transfer,82.26,4922.01,0,4,334.6,No
CUST-004787,25,30,Month-to-month,Fiber optic,No,No,Yes,Yes,Mailed check,77.3,2329.89,2,3,135.2,Yes
CUST-004788,45,4,One year,Fiber optic,No,Yes,No,Yes,Mailed check,73.39,310.33,1,3,353.1,Yes
CUST-004789,75,3,Month-to-month,Fiber optic,No,Yes,Yes,No,Mailed check,90.1,245.66,0,5,421.3,Yes
CUST-004790,54,29,Month-to-month,Fiber optic,Yes,No,No,Yes,Credit card,74.07,2132.75,0,3,313.0,No
CUST-004791,19,32,Two year,No internet service,No,Yes,Yes,No,Bank transfer,38.39,1219.53,0,2,1.0,No
CUST-004792,18,28,Month-to-month,DSL,No,No,No,No,Electronic check,41.39,1182.35,2,3,120.0,Yes
CUST-004793,56,27,Two year,DSL,No,Yes,No,No,Credit card,49.6,1348.58,2,3,209.9,No
CUST-004794,44,54,Month-to-month,DSL,No,No,No,No,Credit card,42.48,2268.32,0,3,78.0,No
CUST-004795,62,47,Month-to-month,DSL,No,No,No,Yes,Electronic check,38.13,1801.95,0,3,58.4,No
CUST-004796,32,14,Two year,Fiber optic,Yes,Yes,No,No,Credit card,91.75,1309.87,1,3,391.1,No
CUST-004797,50,32,One year,DSL,Yes,No,Yes,No,Mailed check,66.21,2123.05,3,2,166.7,No
CUST-004798,58,18,Month-to-month,Fiber optic,No,Yes,No,Yes,Electronic check,72.28,1285.54,1,4,456.2,Yes
CUST-004799,38,3,One year,Fiber optic,Yes,No,No,Yes,Bank transfer,79.09,254.23,0,5,451.9,Yes
CUST-004800,39,55,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,52.09,2868.65,0,3,326.4,No
CUST-004801,45,3,Two year,DSL,No,Yes,No,No,Bank transfer,62.19,181.58,0,4,201.3,No
CUST-004802,53,37,Month-to-month,DSL,No,No,No,No,Credit card,40.71,1524.13,3,1,166.0,Yes
CUST-004803,45,3,Month-to-month,DSL,No,No,Yes,Yes,Mailed check,52.58,157.66,0,3,187.4,No
CUST-004804,60,6,Month-to-month,DSL,Yes,No,No,No,Electronic check,50.29,303.35,1,5,138.6,Yes
CUST-004805,38,36,One year,No internet service,No,No,Yes,Yes,Electronic check,36.92,1346.32,2,4,2.1,No
CUST-004806,25,8,Two year,Fiber optic,No,No,No,Yes,Mailed check,75.72,595.74,1,4,369.4,No
CUST-004807,75,13,Two year,Fiber optic,No,Yes,Yes,Yes,Bank transfer,91.2,1162.47,0,3,371.6,No
CUST-004808,36,19,Month-to-month,DSL,Yes,No,No,Yes,Credit card,50.59,967.72,1,3,133.8,No
CUST-004809,36,72,Month-to-month,DSL,Yes,Yes,No,Yes,Credit card,50.01,3631.86,1,4,205.0,No
CUST-004810,44,4,Month-to-month,Fiber optic,No,No,Yes,Yes,Bank transfer,74.93,254.23,2,4,464.6,No
CUST-004811,46,5,Two year,Fiber optic,No,No,No,Yes,Mailed check,61.8,323.67,0,3,228.7,No
CUST-004812,39,16,Month-to-month,No internet service,No,Yes,No,No,Mailed check,18.0,288.7,0,4,4.5,Yes
CUST-004813,45,5,One year,Fiber optic,Yes,No,Yes,Yes,Bank transfer,87.91,428.87,0,3,381.1,No
CUST-004814,44,9,Month-to-month,No internet service,Yes,No,No,Yes,Electronic check,28.02,239.25,0,3,6.0,No
CUST-004815,48,2,Two year,DSL,No,Yes,Yes,Yes,Mailed check,65.5,149.06,0,2,136.4,No
CUST-004816,18,4,Month-to-month,No internet service,No,No,Yes,Yes,Mailed check,35.66,156.24,0,4,2.7,Yes
CUST-004817,73,24,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,76.42,1813.34,3,3,227.4,Yes
CUST-004818,43,30,Two year,DSL,No,Yes,Yes,No,Electronic check,62.68,1886.49,2,4,77.9,No
CUST-004819,54,10,Two year,Fiber optic,No,No,No,Yes,Mailed check,73.2,759.45,0,4,296.5,No
CUST-004820,24,11,One year,Fiber optic,No,No,Yes,Yes,Credit card,74.55,834.0,0,4,273.5,No
CUST-004821,38,1,One year,Fiber optic,No,Yes,Yes,Yes,Credit card,79.81,46.45,0,5,204.3,No
CUST-004822,35,40,One year,Fiber optic,No,No,No,Yes,Bank transfer,63.84,2566.52,0,4,384.2,No
CUST-004823,67,34,Month-to-month,Fiber optic,No,No,Yes,Yes,Credit card,79.69,2684.51,1,1,288.5,No
CUST-004824,36,56,Month-to-month,DSL,No,Yes,No,Yes,Credit card,54.41,3051.32,0,3,188.3,No
CUST-004825,56,31,One year,Fiber optic,Yes,No,Yes,No,Credit card,83.3,2567.35,1,3,203.0,No
CUST-004826,35,4,One year,Fiber optic,Yes,No,No,No,Credit card,71.4,293.65,3,2,410.9,No
CUST-004827,38,51,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,79.52,4042.13,1,4,394.7,No
CUST-004828,41,21,Month-to-month,DSL,No,No,No,Yes,Credit card,38.46,786.73,0,5,171.7,No
CUST-004829,64,60,One year,Fiber optic,No,Yes,No,No,Electronic check,84.74,5090.7,0,3,309.2,No
CUST-004830,18,14,Month-to-month,DSL,No,Yes,Yes,Yes,Mailed check,61.5,863.31,1,5,170.1,No
CUST-004831,25,3,One year,Fiber optic,No,No,No,No,Credit card,63.98,208.37,0,4,376.3,No
CUST-004832,18,14,One year,DSL,Yes,No,No,Yes,Electronic check,54.85,757.29,0,4,197.8,No
CUST-004833,29,23,Month-to-month,DSL,No,No,No,Yes,Electronic check,47.66,1065.9,2,4,141.6,Yes
CUST-004834,33,14,Month-to-month,DSL,Yes,No,Yes,Yes,Mailed check,61.73,877.74,0,3,210.1,No
CUST-004835,21,13,Month-to-month,DSL,No,No,Yes,No,Bank transfer,58.69,791.91,1,5,83.8,No
CUST-004836,34,34,Month-to-month,No internet service,Yes,No,Yes,Yes,Bank transfer,35.33,1189.66,0,5,7.4,No
CUST-004837,18,72,One year,Fiber optic,Yes,Yes,Yes,No,Bank transfer,88.01,6346.44,2,4,389.4,No
CUST-004838,30,14,One year,Fiber optic,No,No,Yes,Yes,Electronic check,68.98,959.49,0,4,347.7,No
CUST-004839,63,61,Two year,No internet service,No,Yes,Yes,Yes,Credit card,38.7,2399.35,1,3,4.7,No
CUST-004840,51,23,Month-to-month,No internet service,No,Yes,Yes,No,Electronic check,37.12,843.24,1,4,4.4,No
CUST-004841,48,24,One year,DSL,Yes,Yes,Yes,Yes,Credit card,60.93,1461.4,1,3,118.1,No
CUST-004842,30,5,Month-to-month,Fiber optic,No,No,Yes,Yes,Mailed check,73.6,327.56,1,3,321.6,Yes
CUST-004843,22,15,Two year,Fiber optic,Yes,No,No,No,Electronic check,72.86,1124.36,1,4,363.4,No
CUST-004844,28,8,Month-to-month,No internet service,No,Yes,No,No,Mailed check,30.3,231.71,1,3,6.1,No
CUST-004845,44,11,One year,DSL,No,No,No,No,Bank transfer,38.59,450.46,1,3,160.7,No
CUST-004846,58,1,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,83.5,70.1,2,4,394.7,No
CUST-004847,59,15,Month-to-month,Fiber optic,No,No,Yes,No,Bank transfer,71.5,1070.93,0,2,373.8,Yes
CUST-004848,54,11,Two year,No internet service,Yes,Yes,No,No,Credit card,37.63,398.3,1,4,10.3,No
CUST-004849,34,13,Month-to-month,DSL,Yes,Yes,No,No,Mailed check,55.66,704.89,1,2,225.4,No
CUST-004850,45,5,Month-to-month,No internet service,No,Yes,Yes,Yes,Electronic check,40.59,197.09,0,2,0.0,No
CUST-004851,40,1,One year,Fiber optic,Yes,No,Yes,No,Mailed check,83.21,80.44,0,4,487.3,No
CUST-004852,42,20,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Bank transfer,76.48,1522.3,1,4,442.1,No
CUST-004853,76,2,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Electronic check,82.65,134.86,1,3,261.2,Yes
CUST-004854,19,3,Month-to-month,DSL,No,Yes,Yes,No,Electronic check,57.08,176.91,1,2,136.9,Yes
CUST-004855,41,10,Month-to-month,Fiber optic,No,No,No,Yes,Bank transfer,70.6,666.86,1,4,424.1,Yes
CUST-004856,63,17,Two year,Fiber optic,No,No,Yes,No,Mailed check,86.09,1456.77,3,3,380.6,No
CUST-004857,23,5,One year,Fiber optic,No,Yes,Yes,Yes,Credit card,86.19,399.34,0,4,332.6,No
CUST-004858,35,2,Month-to-month,Fiber optic,No,No,No,No,Electronic check,61.8,141.61,4,3,232.8,No
CUST-004859,37,13,Month-to-month,No internet service,No,No,No,Yes,Mailed check,20.11,286.07,0,3,4.3,No
CUST-004860,42,56,Two year,Fiber optic,No,No,Yes,Yes,Mailed check,78.45,4405.04,0,5,329.5,No
CUST-004861,21,19,Two year,DSL,No,No,No,Yes,Credit card,50.42,948.46,2,2,125.4,No
CUST-004862,54,14,Month-to-month,DSL,No,No,Yes,No,Electronic check,56.06,770.01,1,2,117.8,No
CUST-004863,55,5,One year,Fiber optic,No,No,Yes,No,Electronic check,79.04,390.13,2,2,379.6,No
CUST-004864,53,22,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,56.6,1244.1,0,4,175.8,No
CUST-004865,32,2,Month-to-month,No internet service,No,Yes,Yes,No,Credit card,39.21,88.07,0,5,4.5,No
CUST-004866,46,39,Two year,DSL,Yes,Yes,Yes,Yes,Electronic check,66.7,2609.26,2,4,139.0,No
CUST-004867,32,72,Two year,DSL,No,Yes,No,Yes,Credit card,51.21,3646.35,1,3,156.3,No
CUST-004868,40,40,Month-to-month,No internet service,Yes,Yes,No,Yes,Mailed check,28.81,1165.64,1,3,1.2,No
CUST-004869,77,0,Two year,No internet service,No,No,Yes,Yes,Credit card,34.06,41.77,1,4,8.8,No
CUST-004870,46,17,One year,No internet service,No,Yes,Yes,Yes,Electronic check,41.19,684.59,0,2,11.0,No
CUST-004871,27,42,One year,Fiber optic,Yes,No,Yes,Yes,Mailed check,83.84,3501.93,1,2,374.3,No
CUST-004872,48,39,One year,DSL,No,No,Yes,Yes,Credit card,52.67,2055.36,3,4,190.1,No
CUST-004873,25,0,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,55.87,59.47,0,4,70.1,No
CUST-004874,27,20,Two year,Fiber optic,No,Yes,Yes,No,Bank transfer,90.79,1793.76,3,4,337.2,No
CUST-004875,29,52,Month-to-month,Fiber optic,Yes,Yes,No,No,Credit card,88.61,4608.89,0,4,496.6,No
CUST-004876,38,24,Month-to-month,No internet service,No,Yes,No,No,Electronic check,27.98,675.21,0,5,3.7,No
CUST-004877,59,63,Month-to-month,Fiber optic,No,No,No,Yes,Credit card,66.39,4199.73,0,3,341.3,No
CUST-004878,54,28,Two year,No internet service,Yes,Yes,Yes,Yes,Electronic check,39.42,1101.54,2,3,5.7,No
CUST-004879,53,33,Month-to-month,No internet service,No,Yes,Yes,Yes,Electronic check,44.57,1430.25,0,3,0.0,Yes
CUST-004880,29,12,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Electronic check,71.39,861.72,0,4,91.7,No
CUST-004881,37,71,One year,Fiber optic,Yes,No,No,Yes,Bank transfer,78.96,5572.35,0,5,293.0,No
CUST-004882,49,23,Month-to-month,No internet service,No,No,No,No,Electronic check,20.13,445.99,0,3,5.1,No
CUST-004883,36,43,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,60.84,2589.1,0,4,330.1,No
CUST-004884,41,1,Month-to-month,DSL,No,Yes,Yes,Yes,Bank transfer,64.68,74.56,0,5,182.4,No
CUST-004885,52,53,One year,Fiber optic,No,Yes,Yes,Yes,Electronic check,82.22,4335.94,0,4,515.9,No
CUST-004886,40,9,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,62.76,584.83,1,2,237.5,Yes
CUST-004887,48,3,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Electronic check,89.65,245.79,0,5,236.9,No
CUST-004888,69,10,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Electronic check,78.91,748.83,1,4,334.0,No
CUST-004889,42,13,Two year,No internet service,No,No,No,Yes,Mailed check,19.89,251.61,1,1,1.5,No
CUST-004890,63,14,One year,Fiber optic,No,No,Yes,Yes,Mailed check,69.62,948.12,0,3,317.2,No
CUST-004891,53,5,Month-to-month,Fiber optic,No,No,No,Yes,Credit card,67.01,361.38,0,3,281.4,Yes
CUST-004892,23,3,Two year,DSL,No,No,Yes,Yes,Bank transfer,55.1,151.71,0,3,177.5,No
CUST-004893,28,17,Two year,No internet service,No,Yes,No,Yes,Credit card,33.93,599.89,0,3,3.8,No
CUST-004894,32,3,One year,Fiber optic,Yes,Yes,No,No,Credit card,83.3,243.78,0,4,275.0,No
